DateTime,Date,Hour,Day of the Week,Season,Daytime,Consumption (kW)
05/03/2021 03:15,05/03/2021,03:15:00,4,1,0,0.144
05/03/2021 03:30,05/03/2021,03:30:00,4,1,0,0.152
05/03/2021 03:45,05/03/2021,03:45:00,4,1,0,0.112
05/03/2021 04:00,05/03/2021,04:00:00,4,1,0,0.112
05/03/2021 04:15,05/03/2021,04:15:00,4,1,0,0.148
05/03/2021 04:30,05/03/2021,04:30:00,4,1,0,0.144
05/03/2021 04:45,05/03/2021,04:45:00,4,1,0,0.112
05/03/2021 05:00,05/03/2021,05:00:00,4,1,0,0.108
05/03/2021 05:15,05/03/2021,05:15:00,4,1,0,0.156
05/03/2021 05:30,05/03/2021,05:30:00,4,1,0,0.136
05/03/2021 05:45,05/03/2021,05:45:00,4,1,0,0.108
05/03/2021 06:00,05/03/2021,06:00:00,4,1,0,0.06
05/03/2021 06:15,05/03/2021,06:15:00,4,1,0,0.084
05/03/2021 06:30,05/03/2021,06:30:00,4,1,0,0.056
05/03/2021 06:45,05/03/2021,06:45:00,4,1,0,0.044
05/03/2021 07:00,05/03/2021,07:00:00,4,1,0,0.056
05/03/2021 07:15,05/03/2021,07:15:00,4,1,1,0.084
05/03/2021 07:30,05/03/2021,07:30:00,4,1,1,0.048
05/03/2021 07:45,05/03/2021,07:45:00,4,1,1,0.044
05/03/2021 08:00,05/03/2021,08:00:00,4,1,1,0.064
05/03/2021 08:15,05/03/2021,08:15:00,4,1,1,0.084
05/03/2021 08:30,05/03/2021,08:30:00,4,1,1,0.04
05/03/2021 08:45,05/03/2021,08:45:00,4,1,1,0.04
05/03/2021 09:00,05/03/2021,09:00:00,4,1,1,0.28
05/03/2021 09:15,05/03/2021,09:15:00,4,1,1,0.656
05/03/2021 09:30,05/03/2021,09:30:00,4,1,1,0.384
05/03/2021 09:45,05/03/2021,09:45:00,4,1,1,0.384
05/03/2021 10:00,05/03/2021,10:00:00,4,1,1,0.464
05/03/2021 10:15,05/03/2021,10:15:00,4,1,1,0.476
05/03/2021 10:30,05/03/2021,10:30:00,4,1,1,0.448
05/03/2021 10:45,05/03/2021,10:45:00,4,1,1,0.452
05/03/2021 11:00,05/03/2021,11:00:00,4,1,1,0.476
05/03/2021 11:15,05/03/2021,11:15:00,4,1,1,0.456
05/03/2021 11:30,05/03/2021,11:30:00,4,1,1,0.444
05/03/2021 11:45,05/03/2021,11:45:00,4,1,1,0.448
05/03/2021 12:00,05/03/2021,12:00:00,4,1,1,1.036
05/03/2021 12:15,05/03/2021,12:15:00,4,1,1,2.408
05/03/2021 12:30,05/03/2021,12:30:00,4,1,1,1.256
05/03/2021 12:45,05/03/2021,12:45:00,4,1,1,0.42
05/03/2021 13:00,05/03/2021,13:00:00,4,1,1,0.372
05/03/2021 13:15,05/03/2021,13:15:00,4,1,1,0.332
05/03/2021 13:30,05/03/2021,13:30:00,4,1,1,0.356
05/03/2021 13:45,05/03/2021,13:45:00,4,1,1,0.496
05/03/2021 14:00,05/03/2021,14:00:00,4,1,1,0.388
05/03/2021 14:15,05/03/2021,14:15:00,4,1,1,0.28
05/03/2021 14:30,05/03/2021,14:30:00,4,1,1,0.308
05/03/2021 14:45,05/03/2021,14:45:00,4,1,1,0.44
05/03/2021 15:00,05/03/2021,15:00:00,4,1,1,0.332
05/03/2021 15:15,05/03/2021,15:15:00,4,1,1,0.204
05/03/2021 15:30,05/03/2021,15:30:00,4,1,1,0.216
05/03/2021 15:45,05/03/2021,15:45:00,4,1,1,0.276
05/03/2021 16:00,05/03/2021,16:00:00,4,1,1,0.324
05/03/2021 16:15,05/03/2021,16:15:00,4,1,1,1.924
05/03/2021 16:30,05/03/2021,16:30:00,4,1,1,1.236
05/03/2021 16:45,05/03/2021,16:45:00,4,1,1,0.656
05/03/2021 17:00,05/03/2021,17:00:00,4,1,1,0.448
05/03/2021 17:15,05/03/2021,17:15:00,4,1,1,0.396
05/03/2021 17:30,05/03/2021,17:30:00,4,1,1,0.248
05/03/2021 17:45,05/03/2021,17:45:00,4,1,1,0.264
05/03/2021 18:00,05/03/2021,18:00:00,4,1,1,0.188
05/03/2021 18:15,05/03/2021,18:15:00,4,1,1,0.208
05/03/2021 18:30,05/03/2021,18:30:00,4,1,1,0.252
05/03/2021 18:45,05/03/2021,18:45:00,4,1,0,0.268
05/03/2021 19:00,05/03/2021,19:00:00,4,1,0,0.236
05/03/2021 19:15,05/03/2021,19:15:00,4,1,0,0.284
05/03/2021 19:30,05/03/2021,19:30:00,4,1,0,0.328
05/03/2021 19:45,05/03/2021,19:45:00,4,1,0,0.984
05/03/2021 20:00,05/03/2021,20:00:00,4,1,0,2.336
05/03/2021 20:15,05/03/2021,20:15:00,4,1,0,0.384
05/03/2021 20:30,05/03/2021,20:30:00,4,1,0,0.292
05/03/2021 20:45,05/03/2021,20:45:00,4,1,0,0.252
05/03/2021 21:00,05/03/2021,21:00:00,4,1,0,0.172
05/03/2021 21:15,05/03/2021,21:15:00,4,1,0,0.184
05/03/2021 21:30,05/03/2021,21:30:00,4,1,0,0.224
05/03/2021 21:45,05/03/2021,21:45:00,4,1,0,0.156
05/03/2021 22:00,05/03/2021,22:00:00,4,1,0,0.12
05/03/2021 22:15,05/03/2021,22:15:00,4,1,0,0.144
05/03/2021 22:30,05/03/2021,22:30:00,4,1,0,0.164
05/03/2021 22:45,05/03/2021,22:45:00,4,1,0,0.128
05/03/2021 23:00,05/03/2021,23:00:00,4,1,0,0.132
05/03/2021 23:15,05/03/2021,23:15:00,4,1,0,0.268
05/03/2021 23:30,05/03/2021,23:30:00,4,1,0,0.284
05/03/2021 23:45,05/03/2021,23:45:00,4,1,0,0.184
06/03/2021 00:00,06/03/2021,00:00:00,5,1,0,0.18
06/03/2021 00:15,06/03/2021,00:15:00,5,1,0,0.188
06/03/2021 00:30,06/03/2021,00:30:00,5,1,0,0.144
06/03/2021 00:45,06/03/2021,00:45:00,5,1,0,0.048
06/03/2021 01:00,06/03/2021,01:00:00,5,1,0,0.052
06/03/2021 01:15,06/03/2021,01:15:00,5,1,0,0.092
06/03/2021 01:30,06/03/2021,01:30:00,5,1,0,0.068
06/03/2021 01:45,06/03/2021,01:45:00,5,1,0,0.044
06/03/2021 02:00,06/03/2021,02:00:00,5,1,0,0.06
06/03/2021 02:15,06/03/2021,02:15:00,5,1,0,0.088
06/03/2021 02:30,06/03/2021,02:30:00,5,1,0,0.052
06/03/2021 02:45,06/03/2021,02:45:00,5,1,0,0.044
06/03/2021 03:00,06/03/2021,03:00:00,5,1,0,0.108
06/03/2021 03:15,06/03/2021,03:15:00,5,1,0,0.16
06/03/2021 03:30,06/03/2021,03:30:00,5,1,0,0.116
06/03/2021 03:45,06/03/2021,03:45:00,5,1,0,0.112
06/03/2021 04:00,06/03/2021,04:00:00,5,1,0,0.144
06/03/2021 04:15,06/03/2021,04:15:00,5,1,0,0.116
06/03/2021 04:30,06/03/2021,04:30:00,5,1,0,0.04
06/03/2021 04:45,06/03/2021,04:45:00,5,1,0,0.044
06/03/2021 05:00,06/03/2021,05:00:00,5,1,0,0.08
06/03/2021 05:15,06/03/2021,05:15:00,5,1,0,0.068
06/03/2021 05:30,06/03/2021,05:30:00,5,1,0,0.04
06/03/2021 05:45,06/03/2021,05:45:00,5,1,0,0.048
06/03/2021 06:00,06/03/2021,06:00:00,5,1,0,0.084
06/03/2021 06:15,06/03/2021,06:15:00,5,1,0,0.056
06/03/2021 06:30,06/03/2021,06:30:00,5,1,0,0.04
06/03/2021 06:45,06/03/2021,06:45:00,5,1,0,0.076
06/03/2021 07:00,06/03/2021,07:00:00,5,1,0,0.16
06/03/2021 07:15,06/03/2021,07:15:00,5,1,1,0.124
06/03/2021 07:30,06/03/2021,07:30:00,5,1,1,0.112
06/03/2021 07:45,06/03/2021,07:45:00,5,1,1,0.136
06/03/2021 08:00,06/03/2021,08:00:00,5,1,1,0.132
06/03/2021 08:15,06/03/2021,08:15:00,5,1,1,0.04
06/03/2021 08:30,06/03/2021,08:30:00,5,1,1,0.04
06/03/2021 08:45,06/03/2021,08:45:00,5,1,1,0.092
06/03/2021 09:00,06/03/2021,09:00:00,5,1,1,0.124
06/03/2021 09:15,06/03/2021,09:15:00,5,1,1,0.088
06/03/2021 09:30,06/03/2021,09:30:00,5,1,1,0.088
06/03/2021 09:45,06/03/2021,09:45:00,5,1,1,0.136
06/03/2021 10:00,06/03/2021,10:00:00,5,1,1,0.712
06/03/2021 10:15,06/03/2021,10:15:00,5,1,1,0.196
06/03/2021 10:30,06/03/2021,10:30:00,5,1,1,0.168
06/03/2021 10:45,06/03/2021,10:45:00,5,1,1,0.204
06/03/2021 11:00,06/03/2021,11:00:00,5,1,1,0.468
06/03/2021 11:15,06/03/2021,11:15:00,5,1,1,1.804
06/03/2021 11:30,06/03/2021,11:30:00,5,1,1,0.268
06/03/2021 11:45,06/03/2021,11:45:00,5,1,1,0.548
06/03/2021 12:00,06/03/2021,12:00:00,5,1,1,0.704
06/03/2021 12:15,06/03/2021,12:15:00,5,1,1,0.488
06/03/2021 12:30,06/03/2021,12:30:00,5,1,1,0.372
06/03/2021 12:45,06/03/2021,12:45:00,5,1,1,0.356
06/03/2021 13:00,06/03/2021,13:00:00,5,1,1,0.36
06/03/2021 13:15,06/03/2021,13:15:00,5,1,1,0.388
06/03/2021 13:30,06/03/2021,13:30:00,5,1,1,0.316
06/03/2021 13:45,06/03/2021,13:45:00,5,1,1,0.232
06/03/2021 14:00,06/03/2021,14:00:00,5,1,1,0.152
06/03/2021 14:15,06/03/2021,14:15:00,5,1,1,0.124
06/03/2021 14:30,06/03/2021,14:30:00,5,1,1,0.164
06/03/2021 14:45,06/03/2021,14:45:00,5,1,1,0.152
06/03/2021 15:00,06/03/2021,15:00:00,5,1,1,0.124
06/03/2021 15:15,06/03/2021,15:15:00,5,1,1,0.216
06/03/2021 15:30,06/03/2021,15:30:00,5,1,1,0.36
06/03/2021 15:45,06/03/2021,15:45:00,5,1,1,0.344
06/03/2021 16:00,06/03/2021,16:00:00,5,1,1,0.396
06/03/2021 16:15,06/03/2021,16:15:00,5,1,1,2.392
06/03/2021 16:30,06/03/2021,16:30:00,5,1,1,0.792
06/03/2021 16:45,06/03/2021,16:45:00,5,1,1,0.908
06/03/2021 17:00,06/03/2021,17:00:00,5,1,1,2.468
06/03/2021 17:15,06/03/2021,17:15:00,5,1,1,0.604
06/03/2021 17:30,06/03/2021,17:30:00,5,1,1,0.364
06/03/2021 17:45,06/03/2021,17:45:00,5,1,1,0.372
06/03/2021 18:00,06/03/2021,18:00:00,5,1,1,2.272
06/03/2021 18:15,06/03/2021,18:15:00,5,1,1,3.564
06/03/2021 18:30,06/03/2021,18:30:00,5,1,1,4.664
06/03/2021 18:45,06/03/2021,18:45:00,5,1,0,2.928
06/03/2021 19:00,06/03/2021,19:00:00,5,1,0,0.896
06/03/2021 19:15,06/03/2021,19:15:00,5,1,0,0.364
06/03/2021 19:30,06/03/2021,19:30:00,5,1,0,0.3
06/03/2021 19:45,06/03/2021,19:45:00,5,1,0,0.384
06/03/2021 20:00,06/03/2021,20:00:00,5,1,0,0.224
06/03/2021 20:15,06/03/2021,20:15:00,5,1,0,0.664
06/03/2021 20:30,06/03/2021,20:30:00,5,1,0,0.704
06/03/2021 20:45,06/03/2021,20:45:00,5,1,0,0.208
06/03/2021 21:00,06/03/2021,21:00:00,5,1,0,0.156
06/03/2021 21:15,06/03/2021,21:15:00,5,1,0,1.14
06/03/2021 21:30,06/03/2021,21:30:00,5,1,0,0.692
06/03/2021 21:45,06/03/2021,21:45:00,5,1,0,0.204
06/03/2021 22:00,06/03/2021,22:00:00,5,1,0,0.216
06/03/2021 22:15,06/03/2021,22:15:00,5,1,0,0.232
06/03/2021 22:30,06/03/2021,22:30:00,5,1,0,0.98
06/03/2021 22:45,06/03/2021,22:45:00,5,1,0,1.436
06/03/2021 23:00,06/03/2021,23:00:00,5,1,0,0.184
06/03/2021 23:15,06/03/2021,23:15:00,5,1,0,0.212
06/03/2021 23:30,06/03/2021,23:30:00,5,1,0,0.176
06/03/2021 23:45,06/03/2021,23:45:00,5,1,0,0.168
07/03/2021 00:00,07/03/2021,00:00:00,6,1,0,0.152
07/03/2021 00:15,07/03/2021,00:15:00,6,1,0,0.188
07/03/2021 00:30,07/03/2021,00:30:00,6,1,0,0.14
07/03/2021 00:45,07/03/2021,00:45:00,6,1,0,0.14
07/03/2021 01:00,07/03/2021,01:00:00,6,1,0,0.176
07/03/2021 01:15,07/03/2021,01:15:00,6,1,0,0.18
07/03/2021 01:30,07/03/2021,01:30:00,6,1,0,0.12
07/03/2021 01:45,07/03/2021,01:45:00,6,1,0,0.128
07/03/2021 02:00,07/03/2021,02:00:00,6,1,0,0.164
07/03/2021 02:15,07/03/2021,02:15:00,6,1,0,0.128
07/03/2021 02:30,07/03/2021,02:30:00,6,1,0,0.048
07/03/2021 02:45,07/03/2021,02:45:00,6,1,0,0.052
07/03/2021 03:00,07/03/2021,03:00:00,6,1,0,0.092
07/03/2021 03:15,07/03/2021,03:15:00,6,1,0,0.064
07/03/2021 03:30,07/03/2021,03:30:00,6,1,0,0.04
07/03/2021 03:45,07/03/2021,03:45:00,6,1,0,0.06
07/03/2021 04:00,07/03/2021,04:00:00,6,1,0,0.084
07/03/2021 04:15,07/03/2021,04:15:00,6,1,0,0.056
07/03/2021 04:30,07/03/2021,04:30:00,6,1,0,0.052
07/03/2021 04:45,07/03/2021,04:45:00,6,1,0,0.14
07/03/2021 05:00,07/03/2021,05:00:00,6,1,0,0.156
07/03/2021 05:15,07/03/2021,05:15:00,6,1,0,0.116
07/03/2021 05:30,07/03/2021,05:30:00,6,1,0,0.104
07/03/2021 05:45,07/03/2021,05:45:00,6,1,0,0.068
07/03/2021 06:00,07/03/2021,06:00:00,6,1,0,0.08
07/03/2021 06:15,07/03/2021,06:15:00,6,1,0,0.04
07/03/2021 06:30,07/03/2021,06:30:00,6,1,0,0.04
07/03/2021 06:45,07/03/2021,06:45:00,6,1,0,0.08
07/03/2021 07:00,07/03/2021,07:00:00,6,1,1,0.072
07/03/2021 07:15,07/03/2021,07:15:00,6,1,1,0.04
07/03/2021 07:30,07/03/2021,07:30:00,6,1,1,0.044
07/03/2021 07:45,07/03/2021,07:45:00,6,1,1,0.084
07/03/2021 08:00,07/03/2021,08:00:00,6,1,1,0.112
07/03/2021 08:15,07/03/2021,08:15:00,6,1,1,0.116
07/03/2021 08:30,07/03/2021,08:30:00,6,1,1,0.116
07/03/2021 08:45,07/03/2021,08:45:00,6,1,1,0.156
07/03/2021 09:00,07/03/2021,09:00:00,6,1,1,0.104
07/03/2021 09:15,07/03/2021,09:15:00,6,1,1,0.04
07/03/2021 09:30,07/03/2021,09:30:00,6,1,1,0.056
07/03/2021 09:45,07/03/2021,09:45:00,6,1,1,0.084
07/03/2021 10:00,07/03/2021,10:00:00,6,1,1,0.052
07/03/2021 10:15,07/03/2021,10:15:00,6,1,1,0.056
07/03/2021 10:30,07/03/2021,10:30:00,6,1,1,0.108
07/03/2021 10:45,07/03/2021,10:45:00,6,1,1,0.132
07/03/2021 11:00,07/03/2021,11:00:00,6,1,1,0.096
07/03/2021 11:15,07/03/2021,11:15:00,6,1,1,0.088
07/03/2021 11:30,07/03/2021,11:30:00,6,1,1,0.168
07/03/2021 11:45,07/03/2021,11:45:00,6,1,1,0.204
07/03/2021 12:00,07/03/2021,12:00:00,6,1,1,0.156
07/03/2021 12:15,07/03/2021,12:15:00,6,1,1,0.22
07/03/2021 12:30,07/03/2021,12:30:00,6,1,1,0.22
07/03/2021 12:45,07/03/2021,12:45:00,6,1,1,0.164
07/03/2021 13:00,07/03/2021,13:00:00,6,1,1,0.328
07/03/2021 13:15,07/03/2021,13:15:00,6,1,1,0.632
07/03/2021 13:30,07/03/2021,13:30:00,6,1,1,0.416
07/03/2021 13:45,07/03/2021,13:45:00,6,1,1,0.376
07/03/2021 14:00,07/03/2021,14:00:00,6,1,1,0.352
07/03/2021 14:15,07/03/2021,14:15:00,6,1,1,0.344
07/03/2021 14:30,07/03/2021,14:30:00,6,1,1,0.296
07/03/2021 14:45,07/03/2021,14:45:00,6,1,1,0.348
07/03/2021 15:00,07/03/2021,15:00:00,6,1,1,0.324
07/03/2021 15:15,07/03/2021,15:15:00,6,1,1,0.332
07/03/2021 15:30,07/03/2021,15:30:00,6,1,1,0.372
07/03/2021 15:45,07/03/2021,15:45:00,6,1,1,0.368
07/03/2021 16:00,07/03/2021,16:00:00,6,1,1,0.428
07/03/2021 16:15,07/03/2021,16:15:00,6,1,1,0.416
07/03/2021 16:30,07/03/2021,16:30:00,6,1,1,0.368
07/03/2021 16:45,07/03/2021,16:45:00,6,1,1,0.252
07/03/2021 17:00,07/03/2021,17:00:00,6,1,1,0.168
07/03/2021 17:15,07/03/2021,17:15:00,6,1,1,0.168
07/03/2021 17:30,07/03/2021,17:30:00,6,1,1,0.216
07/03/2021 17:45,07/03/2021,17:45:00,6,1,1,0.284
07/03/2021 18:00,07/03/2021,18:00:00,6,1,1,0.228
07/03/2021 18:15,07/03/2021,18:15:00,6,1,1,0.268
07/03/2021 18:30,07/03/2021,18:30:00,6,1,1,0.36
07/03/2021 18:45,07/03/2021,18:45:00,6,1,0,0.324
07/03/2021 19:00,07/03/2021,19:00:00,6,1,0,0.26
07/03/2021 19:15,07/03/2021,19:15:00,6,1,0,0.24
07/03/2021 19:30,07/03/2021,19:30:00,6,1,0,0.272
07/03/2021 19:45,07/03/2021,19:45:00,6,1,0,0.312
07/03/2021 20:00,07/03/2021,20:00:00,6,1,0,0.62
07/03/2021 20:15,07/03/2021,20:15:00,6,1,0,0.36
07/03/2021 20:30,07/03/2021,20:30:00,6,1,0,0.284
07/03/2021 20:45,07/03/2021,20:45:00,6,1,0,0.184
07/03/2021 21:00,07/03/2021,21:00:00,6,1,0,0.172
07/03/2021 21:15,07/03/2021,21:15:00,6,1,0,0.148
07/03/2021 21:30,07/03/2021,21:30:00,6,1,0,0.156
07/03/2021 21:45,07/03/2021,21:45:00,6,1,0,0.136
07/03/2021 22:00,07/03/2021,22:00:00,6,1,0,0.112
07/03/2021 22:15,07/03/2021,22:15:00,6,1,0,0.124
07/03/2021 22:30,07/03/2021,22:30:00,6,1,0,0.132
07/03/2021 22:45,07/03/2021,22:45:00,6,1,0,0.092
07/03/2021 23:00,07/03/2021,23:00:00,6,1,0,0.096
07/03/2021 23:15,07/03/2021,23:15:00,6,1,0,0.16
07/03/2021 23:30,07/03/2021,23:30:00,6,1,0,0.272
07/03/2021 23:45,07/03/2021,23:45:00,6,1,0,0.26
08/03/2021 00:00,08/03/2021,00:00:00,0,1,0,0.188
08/03/2021 00:15,08/03/2021,00:15:00,0,1,0,0.184
08/03/2021 00:30,08/03/2021,00:30:00,0,1,0,0.112
08/03/2021 00:45,08/03/2021,00:45:00,0,1,0,0.06
08/03/2021 01:00,08/03/2021,01:00:00,0,1,0,0.052
08/03/2021 01:15,08/03/2021,01:15:00,0,1,0,0.076
08/03/2021 01:30,08/03/2021,01:30:00,0,1,0,0.096
08/03/2021 01:45,08/03/2021,01:45:00,0,1,0,0.048
08/03/2021 02:00,08/03/2021,02:00:00,0,1,0,0.048
08/03/2021 02:15,08/03/2021,02:15:00,0,1,0,0.076
08/03/2021 02:30,08/03/2021,02:30:00,0,1,0,0.168
08/03/2021 02:45,08/03/2021,02:45:00,0,1,0,0.12
08/03/2021 03:00,08/03/2021,03:00:00,0,1,0,0.112
08/03/2021 03:15,08/03/2021,03:15:00,0,1,0,0.128
08/03/2021 03:30,08/03/2021,03:30:00,0,1,0,0.084
08/03/2021 03:45,08/03/2021,03:45:00,0,1,0,0.044
08/03/2021 04:00,08/03/2021,04:00:00,0,1,0,0.04
08/03/2021 04:15,08/03/2021,04:15:00,0,1,0,0.072
08/03/2021 04:30,08/03/2021,04:30:00,0,1,0,0.08
08/03/2021 04:45,08/03/2021,04:45:00,0,1,0,0.044
08/03/2021 05:00,08/03/2021,05:00:00,0,1,0,0.04
08/03/2021 05:15,08/03/2021,05:15:00,0,1,0,0.072
08/03/2021 05:30,08/03/2021,05:30:00,0,1,0,0.096
08/03/2021 05:45,08/03/2021,05:45:00,0,1,0,0.116
08/03/2021 06:00,08/03/2021,06:00:00,0,1,0,0.112
08/03/2021 06:15,08/03/2021,06:15:00,0,1,0,0.144
08/03/2021 06:30,08/03/2021,06:30:00,0,1,0,0.132
08/03/2021 06:45,08/03/2021,06:45:00,0,1,0,0.04
08/03/2021 07:00,08/03/2021,07:00:00,0,1,1,0.044
08/03/2021 07:15,08/03/2021,07:15:00,0,1,1,0.068
08/03/2021 07:30,08/03/2021,07:30:00,0,1,1,0.084
08/03/2021 07:45,08/03/2021,07:45:00,0,1,1,0.044
08/03/2021 08:00,08/03/2021,08:00:00,0,1,1,0.04
08/03/2021 08:15,08/03/2021,08:15:00,0,1,1,0.072
08/03/2021 08:30,08/03/2021,08:30:00,0,1,1,0.104
08/03/2021 08:45,08/03/2021,08:45:00,0,1,1,0.24
08/03/2021 09:00,08/03/2021,09:00:00,0,1,1,0.444
08/03/2021 09:15,08/03/2021,09:15:00,0,1,1,0.892
08/03/2021 09:30,08/03/2021,09:30:00,0,1,1,0.364
08/03/2021 09:45,08/03/2021,09:45:00,0,1,1,0.304
08/03/2021 10:00,08/03/2021,10:00:00,0,1,1,0.24
08/03/2021 10:15,08/03/2021,10:15:00,0,1,1,0.264
08/03/2021 10:30,08/03/2021,10:30:00,0,1,1,0.272
08/03/2021 10:45,08/03/2021,10:45:00,0,1,1,0.232
08/03/2021 11:00,08/03/2021,11:00:00,0,1,1,0.236
08/03/2021 11:15,08/03/2021,11:15:00,0,1,1,0.264
08/03/2021 11:30,08/03/2021,11:30:00,0,1,1,0.28
08/03/2021 11:45,08/03/2021,11:45:00,0,1,1,0.232
08/03/2021 12:00,08/03/2021,12:00:00,0,1,1,0.288
08/03/2021 12:15,08/03/2021,12:15:00,0,1,1,0.384
08/03/2021 12:30,08/03/2021,12:30:00,0,1,1,0.392
08/03/2021 12:45,08/03/2021,12:45:00,0,1,1,0.168
08/03/2021 13:00,08/03/2021,13:00:00,0,1,1,0.244
08/03/2021 13:15,08/03/2021,13:15:00,0,1,1,0.308
08/03/2021 13:30,08/03/2021,13:30:00,0,1,1,0.364
08/03/2021 13:45,08/03/2021,13:45:00,0,1,1,0.332
08/03/2021 14:00,08/03/2021,14:00:00,0,1,1,0.252
08/03/2021 14:15,08/03/2021,14:15:00,0,1,1,0.196
08/03/2021 14:30,08/03/2021,14:30:00,0,1,1,0.24
08/03/2021 14:45,08/03/2021,14:45:00,0,1,1,0.208
08/03/2021 15:00,08/03/2021,15:00:00,0,1,1,0.288
08/03/2021 15:15,08/03/2021,15:15:00,0,1,1,0.296
08/03/2021 15:30,08/03/2021,15:30:00,0,1,1,0.24
08/03/2021 15:45,08/03/2021,15:45:00,0,1,1,0.212
08/03/2021 16:00,08/03/2021,16:00:00,0,1,1,0.216
08/03/2021 16:15,08/03/2021,16:15:00,0,1,1,0.316
08/03/2021 16:30,08/03/2021,16:30:00,0,1,1,0.404
08/03/2021 16:45,08/03/2021,16:45:00,0,1,1,0.372
08/03/2021 17:00,08/03/2021,17:00:00,0,1,1,0.368
08/03/2021 17:15,08/03/2021,17:15:00,0,1,1,0.376
08/03/2021 17:30,08/03/2021,17:30:00,0,1,1,0.24
08/03/2021 17:45,08/03/2021,17:45:00,0,1,1,0.172
08/03/2021 18:00,08/03/2021,18:00:00,0,1,1,0.284
08/03/2021 18:15,08/03/2021,18:15:00,0,1,1,0.212
08/03/2021 18:30,08/03/2021,18:30:00,0,1,1,0.324
08/03/2021 18:45,08/03/2021,18:45:00,0,1,0,0.332
08/03/2021 19:00,08/03/2021,19:00:00,0,1,0,0.248
08/03/2021 19:15,08/03/2021,19:15:00,0,1,0,0.244
08/03/2021 19:30,08/03/2021,19:30:00,0,1,0,0.876
08/03/2021 19:45,08/03/2021,19:45:00,0,1,0,0.288
08/03/2021 20:00,08/03/2021,20:00:00,0,1,0,0.152
08/03/2021 20:15,08/03/2021,20:15:00,0,1,0,0.176
08/03/2021 20:30,08/03/2021,20:30:00,0,1,0,0.148
08/03/2021 20:45,08/03/2021,20:45:00,0,1,0,0.136
08/03/2021 21:00,08/03/2021,21:00:00,0,1,0,0.148
08/03/2021 21:15,08/03/2021,21:15:00,0,1,0,0.168
08/03/2021 21:30,08/03/2021,21:30:00,0,1,0,0.132
08/03/2021 21:45,08/03/2021,21:45:00,0,1,0,0.1
08/03/2021 22:00,08/03/2021,22:00:00,0,1,0,0.108
08/03/2021 22:15,08/03/2021,22:15:00,0,1,0,0.228
08/03/2021 22:30,08/03/2021,22:30:00,0,1,0,0.736
08/03/2021 22:45,08/03/2021,22:45:00,0,1,0,0.16
08/03/2021 23:00,08/03/2021,23:00:00,0,1,0,0.172
08/03/2021 23:15,08/03/2021,23:15:00,0,1,0,0.152
08/03/2021 23:30,08/03/2021,23:30:00,0,1,0,0.14
08/03/2021 23:45,08/03/2021,23:45:00,0,1,0,0.148
09/03/2021 00:00,09/03/2021,00:00:00,1,1,0,0.132
09/03/2021 00:15,09/03/2021,00:15:00,1,1,0,0.148
09/03/2021 00:30,09/03/2021,00:30:00,1,1,0,0.084
09/03/2021 00:45,09/03/2021,00:45:00,1,1,0,0.052
09/03/2021 01:00,09/03/2021,01:00:00,1,1,0,0.08
09/03/2021 01:15,09/03/2021,01:15:00,1,1,0,0.12
09/03/2021 01:30,09/03/2021,01:30:00,1,1,0,0.124
09/03/2021 01:45,09/03/2021,01:45:00,1,1,0,0.12
09/03/2021 02:00,09/03/2021,02:00:00,1,1,0,0.148
09/03/2021 02:15,09/03/2021,02:15:00,1,1,0,0.128
09/03/2021 02:30,09/03/2021,02:30:00,1,1,0,0.044
09/03/2021 02:45,09/03/2021,02:45:00,1,1,0,0.044
09/03/2021 03:00,09/03/2021,03:00:00,1,1,0,0.072
09/03/2021 03:15,09/03/2021,03:15:00,1,1,0,0.08
09/03/2021 03:30,09/03/2021,03:30:00,1,1,0,0.04
09/03/2021 03:45,09/03/2021,03:45:00,1,1,0,0.04
09/03/2021 04:00,09/03/2021,04:00:00,1,1,0,0.076
09/03/2021 04:15,09/03/2021,04:15:00,1,1,0,0.076
09/03/2021 04:30,09/03/2021,04:30:00,1,1,0,0.04
09/03/2021 04:45,09/03/2021,04:45:00,1,1,0,0.104
09/03/2021 05:00,09/03/2021,05:00:00,1,1,0,0.148
09/03/2021 05:15,09/03/2021,05:15:00,1,1,0,0.144
09/03/2021 05:30,09/03/2021,05:30:00,1,1,0,0.108
09/03/2021 05:45,09/03/2021,05:45:00,1,1,0,0.048
09/03/2021 06:00,09/03/2021,06:00:00,1,1,0,0.08
09/03/2021 06:15,09/03/2021,06:15:00,1,1,0,0.068
09/03/2021 06:30,09/03/2021,06:30:00,1,1,0,0.04
09/03/2021 06:45,09/03/2021,06:45:00,1,1,0,0.04
09/03/2021 07:00,09/03/2021,07:00:00,1,1,1,0.08
09/03/2021 07:15,09/03/2021,07:15:00,1,1,1,0.068
09/03/2021 07:30,09/03/2021,07:30:00,1,1,1,0.04
09/03/2021 07:45,09/03/2021,07:45:00,1,1,1,0.04
09/03/2021 08:00,09/03/2021,08:00:00,1,1,1,0.092
09/03/2021 08:15,09/03/2021,08:15:00,1,1,1,0.14
09/03/2021 08:30,09/03/2021,08:30:00,1,1,1,0.116
09/03/2021 08:45,09/03/2021,08:45:00,1,1,1,0.504
09/03/2021 09:00,09/03/2021,09:00:00,1,1,1,0.364
09/03/2021 09:15,09/03/2021,09:15:00,1,1,1,0.396
09/03/2021 09:30,09/03/2021,09:30:00,1,1,1,0.672
